district,SUII_demo,SUII_bio,YUR_octdec,EPUSI_list
Sangareddy,1.6320070131008622,1.6473114727017428,0.39286115164440455,[]
Sangli,9.545051698670607,0.9847492220697963,0.20355532114868383,[]
Sangrur,2.29689744326343,0.8197281818958886,0.3714657458840014,[]
Sant Kabir Nagar,1.6287252319321959,1.049460265067951,0.31887273272372957,[]
Sant Ravidas Nagar,2.3401456632090047,0.8270105276272348,0.3094437981991297,[]
Sant Ravidas Nagar Bhadohi,1.1666666666666667,0.5833333333333333,0.11627906976744186,[]
Saran,2.219803972720158,0.8460300120738228,0.1975189338607097,[]
Sarangarh-Bilaigarh,2.185428392745466,1.4137353433835844,0.08438656964126133,[]
Satara,8.519196787148594,0.8506777482299651,0.21272328026688062,[]
Satna,0.9174235061496698,0.6970392579405977,0.3688968505249125,[]
Sawai Madhopur,1.4314917546926058,0.7972378727497595,0.32007706395832836,[]
Sehore,1.1348706411698537,0.5220030349013657,0.3747283632254513,[]
Senapati,7.1515695067264575,1.1446663419386265,0.3020951704545455,[]
Seoni,0.6488963377670007,0.5117750439367311,0.3009335837842384,[]
Sepahijala,3.2393162393162394,0.6026125588488828,0.2739139738925744,[]
Seraikela-Kharsawan,2.1058647046217587,0.6769282109039335,0.2761237406354947,[]
Seraikela-kharsawan,6.183939601921757,0.6821734276144399,0.08273161179782157,[]
Serchhip,0.5012735608762099,0.17754868270332186,0.39388489208633093,[]
Shahdara,0.5878513145965549,0.4053768312943664,0.1271403015589062,[]
Shahdol,0.8446717906107187,0.5859834294933143,0.3126939912455233,[]
Shaheed Bhagat Singh Nagar,3.9568075117370896,0.785769740147052,0.4031364593898728,[]
Shahjahanpur,1.5504038004750593,0.8865470852017937,0.3422196593328602,[]
Shajapur,1.6232304478997448,0.40934126040428065,0.30116884945782285,[]
Shamator,2.5407407407407407,0.35435435435435436,0.13930348258706468,[]
Shamli,1.6504695005672627,1.0663158364179637,0.32792782504425283,[]
Sheikhpura,1.8600975743832888,0.8264867321609621,0.24212186945375666,[]
Sheikpura,0.4083333333333333,0.7479674796747968,0.015789473684210527,[]
Sheohar,1.827355623100304,0.7709525626351266,0.1976122372839199,[]
Sheopur,0.7893904542840713,0.43142338605133523,0.30559000286177623,[]
Shi-yomi,10.205128205128204,3.1862745098039214,0.2729007633587786,[]
Shimla,2.3152412280701755,1.1761272785417334,0.4871097292395388,[]
Shimoga,3.3933599860942114,0.8196807393404747,0.15666628714562222,[]
Shivamogga,1.373679547468139,0.7350969157625259,0.3985776290331015,[]
Shivpuri,1.1685398423314715,0.3754768508945188,0.218743961352657,[]
Shopian,,,,[]
Shravasti,,,,[]
Shrawasti,1.6494341488959359,0.8567676767676768,0.260107697740113,[]
Shupiyan,1.3246911079602997,0.8690993071593534,0.5395033860045146,[]
Siang,1.9642857142857146,1.0691676436107855,0.5529131985731273,[]
Sibsagar,4.126083899695336,1.2885421181910128,0.28939828080229224,[]
Siddharth Nagar,,,,[]
Siddharthnagar,2.7836836862404537,1.0800149292297092,0.28999022907393335,[]
Siddipet,2.614229806890357,2.741553312856516,0.3140590331473139,[]
Sidhi,0.9766405282707388,0.3494509541670301,0.27515652951699465,[]
Sikar,1.4548501620763412,0.6269779992035176,0.2972470653996646,[]
Simdega,1.3991399530883504,0.4761998775937296,0.22612624468131773,[]
Sindhudurg,9.05509314308363,1.4290473490218314,0.23968191224684354,[]
Singrauli,1.0093671221971607,0.37184324791372725,0.3332222777500139,[]
Sirmaur,0.9652592196686264,0.6660733206187752,0.4151914803582763,[]
Sirohi,1.1963000232216117,0.9437683592110786,0.3531163526156279,[]
Sirsa,1.173330265201634,0.88102340352908,0.2768226202599892,[]
Sitamarhi,1.9518834779776169,0.7488709994109561,0.20843322944138096,[]
Sitapur,1.9455661839238485,0.676187679721356,0.34559743405467275,[]
Sivaganga,3.3167971475079456,1.1771302693501553,0.4194447876039038,[]
Sivasagar,,,,[]
Siwan,2.817553491813173,0.8726309540119651,0.186054713995026,[]
Solan,2.437144974067671,1.0575644412059386,0.5022061045633122,[]
Solapur,8.780748228893895,0.8608680778276674,0.17243326812645926,[]
Sonapur,1.7382361228515075,0.8525762583301728,0.5043812780508655,[]
Sonbhadra,1.8852383904266503,0.605436625023542,0.3099654728860605,[]
Sonipat,0.9014731203367133,0.7434858698470314,0.30701859340974896,[]
Sonitpur,2.5175202156334233,1.3489380629378405,0.21455444185088562,[]
South,1.3015452538631347,0.40536277602523657,0.11167002012072434,[]
South  Twenty Four Parganas,,,0.0,[]
South 24 Pargana,0.8,0.0,0.16666666666666666,[]
South 24 Parganas,1.7095091911084808,0.7949632007565154,0.15495437552759578,[]
South 24 pargana,2.5,,0.09090909090909091,[]
South 24 parganas,0.5555555555555556,0.5,0.0,[]
South Andaman,5.3993993993994,0.7890957446808511,0.419138418079096,[]
South Delhi,0.642583056889637,0.46790798591892313,0.25458425797135303,[]
South Dinajpur,4.469639468690702,1.1906906906906907,0.0377906976744186,[]
South DumDum(M),1.0,0.6666666666666666,0.0,[]
South East Delhi,11.436781609195403,0.4000000000000001,0.12454212454212454,[]
South Garo Hills,0.8498220640569395,0.7874186550976139,0.2254335260115607,[]
South Goa,3.1903468115710405,0.7985542389165942,0.3458948043617704,[]
South Salmara Mankachar,1.1462740115105763,1.7220729366602685,0.1691050348098073,[]
South Sikkim,1.6361290322580646,0.429585798816568,0.3029087261785356,[]
South Tripura,2.21010017839989,0.7853271389856755,0.2550026288930814,[]
South Twenty Four Parganas,5.885650014059424,0.9773457010346057,0.05217801912407036,[]
South West Delhi,0.6664414502887221,0.48991907107670657,0.26464183544213715,[]
South West Garo Hills,0.9506984387838948,1.0292758089368257,0.3737449799196787,[]
South West Khasi Hills,0.528,0.9908496732026144,0.4518100611189469,[]
Spsr Nellore,,,,[]
Sri Muktsar Sahib,1.443015873015873,0.7035487593768033,0.37353511508304527,[]
Sri Potti Sriramulu Nellore,2.050481872418541,1.1367997523986382,0.29252846459610593,[]
Sri Sathya Sai,2.0092491838955384,1.0122921185827911,0.25721928801701077,[]
Sribhumi,1.6733727810650887,1.2747747747747746,0.04419889502762431,[]
Srikakulam,1.2152732528521841,0.7673419540229884,0.42095762056219377,[]
Srinagar,2.4353118543748953,1.6759266268008983,0.4023592278890545,[]
Subarnapur,1.578169881001231,0.5823739579198095,0.21061946902654868,[]
Sukma,3.5647238594193404,1.4047672842295527,0.42597087378640774,[]
Sultanpur,2.520984952120383,1.0484048234547452,0.3204353537249015,[]
Sundargarh,4.637781629116118,0.8993372738670966,0.11742022558565507,[]
Sundergarh,1.3668099877716855,0.6454491875052623,0.38179202936289464,[]
Supaul,1.8815328480403728,0.7791655331041477,0.19592453917050692,[]
Surajpur,2.7975138279067115,1.3242461410289048,0.3068440563783143,[]
Surat,0.9414276019495342,0.6929620296743284,0.26990674606359244,[]
Surendra Nagar,1.5573401863154512,0.44919840833194724,0.25838595678118303,[]
Surendranagar,2.6593806921675776,1.5020576131687244,0.0410958904109589,[]
Surguja,1.3683122479581884,1.46992189953726,0.2828674097082648,[]
Suryapet,2.961963589076723,1.1202733131454305,0.2029698671375228,[]
Tamenglong,7.035080121264618,1.4073752711496745,0.34172092204821397,[]
Tamulpur District,1.420470262793914,0.7777777777777777,0.048327137546468404,[]
Tapi,1.7839515753530966,0.644357822410148,0.3861290322580645,[]
Tarn Taran,1.7949889258028793,0.521740489024295,0.2563376483279396,[]
Tawang,2.707920792079208,2.1307627829002516,0.6941694169416942,[]
Tehri Garhwal,1.6933181039406056,1.7765617273776166,0.4120239138277586,[]
Tenkasi,3.1187739463601534,2.697513812154696,0.5110330992978936,[]
Thane,2.093305693981119,1.1543309912620958,0.2207445714990566,[]
Thanjavur,2.367486144663919,1.0074935927564894,0.39181749852723097,[]
The Dangs,1.2962684698221887,0.35934664246823955,0.32899926953981007,[]
The Nilgiris,3.722367928062945,1.109638299372488,0.465080045183656,[]
Theni,2.8418555285009677,0.8741113891328482,0.37234908617250784,[]
Thiruvallur,7.620052770448549,1.954948805460751,0.16585535465924894,[]
Thiruvananthapuram,4.328931338628721,0.6462941887758732,0.22033877318540898,[]
Thiruvarur,3.5080915585362296,1.4544462370693745,0.3900901065560287,[]
Thoothukkudi,2.9977636139997768,1.2254277939209446,0.5054536812348335,[]
Thoubal,7.626127223982452,1.4042824601366743,0.3066820835653006,[]
Thrissur,5.135318735973797,0.6365168233951187,0.19453158282018512,[]
Tikamgarh,1.2749615975422428,0.3769081074681643,0.3187997091806385,[]
Tinsukia,3.068152408339324,1.0727113097613536,0.1953740332870024,[]
Tirap,2.489795918367347,1.8790983606557379,0.5832196452933152,[]
Tiruchirappalli,2.635482856244102,0.9723981726745747,0.3525129257907543,[]
Tirunelveli,2.4723730616357837,1.2089916851565476,0.4599296450271826,[]
Tirupathur,1.1428571428571428,2.9444444444444446,0.44,[]
Tirupati,1.2959730212259473,0.9840723202755058,0.24449833282812974,[]
Tirupattur,3.0551351351351355,1.7127529123237277,0.49915472906842245,[]
Tiruppur,2.0069933330225185,1.0812182215456627,0.3975412847889305,[]
Tiruvallur,1.5960697367305152,1.103131932663448,0.4343426284224944,[]
Tiruvannamalai,2.2315004055150043,0.9556305435702421,0.40064146563666087,[]
Tiruvarur,,,0.0,[]
Tiswadi,0.5,0.5,0.0,[]
Tonk,1.0784452296819789,0.7527381690431908,0.30734176000767516,[]
Tseminyu,4.6875,0.33812949640287765,0.19672131147540983,[]
Tuensang,2.327718223583461,0.765024209626887,0.27587595650422875,[]
Tumakuru,1.637236084452975,0.7670954422740988,0.3830967793816091,[]
Tumkur,2.804969398008587,0.893829036149962,0.22369611947052834,[]
Tuticorin,,1.0,0.125,[]
Udaipur,1.1044121944092724,0.7994082840236687,0.30947111506401637,[]
Udalguri,2.7656908806167935,1.3238640588978956,0.23356231599607458,[]
Udham Singh Nagar,0.7373976231313366,2.4205852735650426,0.5285679699794213,[]
Udham Singh Nagar *,,,0.0,[]
Udhampur,1.5769924652446141,0.8472613458528953,0.374195087049845,[]
Udupi,2.4310456458400775,0.862161603637115,0.33144720814177375,[]
Udupi *,,0.25,0.0,[]
Ujjain,1.0954360195310922,0.8883110379166546,0.44844671325616947,[]
Ukhrul,8.546212647671993,1.113132461625924,0.24067934624556506,[]
Umaria,0.8346569706248206,0.7697354497354497,0.3052867474788632,[]
Una,1.793294981154533,1.0845717637856862,0.48145775955934156,[]
Unakoti,3.0844382414515,0.5201025148165945,0.4465823712662635,[]
Unnao,2.121824891198226,0.7422844565166486,0.26869872851538024,[]
Upper Siang,2.167192429022082,2.1670533642691416,0.5681677976557681,[]
Upper Subansiri,1.2713833157338963,0.7598542563762835,0.5929102344196684,[]
Uttar Bastar Kanker,5.860950173812283,1.3297802197802198,0.2457127424944862,[]
Uttar Dinajpur,1.2917387385192582,0.8763636363636362,0.11104477611940299,[]
Uttara Kannada,1.978051948051948,0.8791780639135367,0.3360906754901616,[]
Uttarkashi,2.4429173132343163,1.5297172533179457,0.5181829465061437,[]
Vadodara,2.042393259108085,0.6347962587481195,0.26237318932014336,[]
Vaishali,1.9882603234819163,0.7066047529756396,0.20408499287884152,[]
Valsad,1.280048851647047,0.5791242690731617,0.32186680094347125,[]
Varanasi,2.4927748514126367,0.8945856739344314,0.2571529153522789,[]
Vellore,2.6730437509800846,1.255091304052678,0.40947934736556,[]
Vidisha,0.9796609145033094,0.6270509045014724,0.36083706375766006,[]
Vijayanagara,1.898116211196604,0.27120573835819195,0.1762793624161074,[]
Vijayapura,1.7279617537313434,0.7631216008743398,0.45699070619360965,[]
Vikarabad,2.2118113522537564,1.3414777399271702,0.22555789585943958,[]
Villupuram,3.3863326980669752,1.27312234293812,0.5996779656311596,[]
Viluppuram,5.68890321194543,1.2516310653757634,0.1491074435836982,[]
Virudhunagar,2.2458422647645797,1.3950233716796818,0.4486936577582768,[]
Visakhapatanam,,,,[]
Visakhapatnam,1.4121209490112656,0.7212395375773072,0.4033463673142997,[]
Vizianagaram,1.7426226397191384,0.8908422393466615,0.4181970337998047,[]
Wanaparthy,2.1674942072161536,0.9960949234004204,0.26651230806726783,[]
Warangal,3.297308505785261,1.0300430091619024,0.358533636188991,[]
Warangal (urban),0.7008547008547008,0.2777777777777778,0.13793103448275862,[]
Warangal Rural,2.7818451978927463,1.2885321100917433,0.19601709140851517,[]
Warangal Urban,1.170448763610461,1.0935303658316813,0.3232783153101878,[]
Wardha,4.617666303162486,1.332560315180583,0.24622933452284704,[]
Washim,11.587389659520806,1.1675159381212439,0.14490199715575341,[]
Washim *,5.589285714285714,1.5954022988505747,0.017758726270667484,[]
Wayanad,3.1732531500572736,0.6459649626651349,0.18826576352226318,[]
West,1.6315789473684208,0.24420788979336253,0.14703968770331816,[]
West Champaran,2.5554427810200453,0.8170219951872335,0.1678926968015393,[]
West Delhi,0.5449165893583502,0.45501760750497755,0.2446325679263056,[]
West Garo Hills,1.5231819251588612,0.29521686953540205,0.22919179734620024,[]
West Godavari,1.6166735593171997,0.8701234439293712,0.4096919153070726,[]
West Jaintia Hills,0.8505922812380589,0.9833373581260565,0.44673862036602535,[]
West Kameng,4.135313531353136,0.9495818399044206,0.48734567901234566,[]
West Karbi Anglong,2.324888226527571,1.8787878787878787,0.2492777548493603,[]
West Khasi Hills,0.8528138528138529,0.6027515047291487,0.30764163372859027,[]
West Medinipur,0.3333333333333333,1.0,0.1111111111111111,[]
West Midnapore,6.227406811477608,1.1234364713627387,0.04955404685835996,[]
West Nimar,5.039316239316239,0.6843472317156527,0.14961025898918784,[]
West Siang,1.1419725785050863,1.3924790069368382,0.5784865540963102,[]
West Sikkim,1.2969004893964111,0.2564278368186493,0.2660393498716852,[]
West Singhbhum,1.903570840875432,0.5330861766012087,0.21279719784885368,[]
West Tripura,2.4642875119544976,0.6556518234938545,0.25029096218549635,[]
Wokha,0.9061784897025171,0.5157072816415471,0.38480635551142006,[]
Y. S. R,1.1387527839643652,1.0535650940049663,0.258411639890876,[]
Yadadri.,1.3216978381305453,1.4254054054054055,0.2691234211646719,[]
Yadgir,1.4605761744095511,0.7528816164173033,0.3741253051261188,[]
Yamuna Nagar,1.0717978507115888,0.8798442064264849,0.28475164072960335,[]
Yamunanagar,6.439393939393939,1.3705234159779613,0.11788617886178862,[]
Yanam,0.7649122807017544,0.3613707165109034,0.09580838323353294,[]
Yavatmal,8.770058762150585,1.2068353785235424,0.11088128701493856,[]
Zunheboto,2.234375,0.5592158123091756,0.23686818632309217,[]
chittoor,1.1282051282051282,0.7666666666666667,0.23880597014925373,[]
east midnapore,,,0.0,[]
hooghly,1.3125,1.3333333333333333,0.07368421052631578,[]
jajpur,3.0354609929078014,0.7149758454106281,0.19337016574585636,[]
nadia,0.75,2.0,0.06666666666666667,[]
punch,,,,[]
rangareddi,0.619047619047619,0.5555555555555556,0.05555555555555555,[]
udhampur,,,,[]
yadgir,6.379241516966068,1.4399357171554843,0.14188790560471976,[]
